movie_ID	genres
393	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
395	{'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'}
396	{'id': 18_'name': 'Drama'}
397	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
398	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
400	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
401	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
402	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
403	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
404	{'id': 18_'name': 'Drama'}
405	{'id': 18_'name': 'Drama'}
406	{'id': 18_'name': 'Drama'}
407	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
408	{'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
409	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'}
410	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
411	{'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'}
414	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 14_'name': 'Fantasy'}
415	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 14_'name': 'Fantasy'}
421	{'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
422	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'}
423	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
424	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
425	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 12_'name': 'Adventure'}
426	{'id': 9648_'name': 'Mystery'|'id': 10749_'name': 'Romance'|'id': 53_'name': 'Thriller'}
427	{'id': 35_'name': 'Comedy'}
428	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
429	{'id': 37_'name': 'Western'}
430	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
431	{'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'|'id': 9648_'name': 'Mystery'}
433	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'}
434	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
435	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
436	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
437	{'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'|'id': 9648_'name': 'Mystery'}
438	{'id': 9648_'name': 'Mystery'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
439	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
440	{'id': 14_'name': 'Fantasy'|'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
441	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
442	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
445	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
451	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
452	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
453	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
454	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
455	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
457	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
458	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
459	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
460	{'id': 35_'name': 'Comedy'}
462	{'id': 18_'name': 'Drama'}
464	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
465	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
466	{'id': 9648_'name': 'Mystery'}
467	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
468	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
469	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
470	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
471	{'id': 18_'name': 'Drama'}
473	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
475	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
476	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
479	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
480	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
481	{'id': 18_'name': 'Drama'}
482	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
483	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
488	{'id': 12_'name': 'Adventure'|'id': 10752_'name': 'War'|'id': 10749_'name': 'Romance'}
489	{'id': 18_'name': 'Drama'}
490	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'}
492	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
493	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'}
494	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'}
496	{'id': 35_'name': 'Comedy'}
497	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
499	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
500	{'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
501	{'id': 99_'name': 'Documentary'}
502	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 53_'name': 'Thriller'}
503	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
504	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
505	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
506	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
507	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
508	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
509	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
510	{'id': 18_'name': 'Drama'}
511	{'id': 18_'name': 'Drama'}
512	{'id': 35_'name': 'Comedy'|'id': 9648_'name': 'Mystery'}
513	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
521	{'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
522	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
523	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'}
524	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
525	{'id': 10402_'name': 'Music'|'id': 35_'name': 'Comedy'|'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
526	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'}
527	{'id': 18_'name': 'Drama'}
530	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'|'id': 10751_'name': 'Family'}
531	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
532	{'id': 10751_'name': 'Family'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'}
533	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
534	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
535	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
537	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
539	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
540	{'id': 28_'name': 'Action'}
541	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
542	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
543	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
544	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
546	{'id': 18_'name': 'Drama'}
547	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
548	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
549	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
550	{'id': 18_'name': 'Drama'}
551	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
552	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
553	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
554	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'}
557	{'id': 14_'name': 'Fantasy'|'id': 28_'name': 'Action'}
558	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'}
559	{'id': 14_'name': 'Fantasy'|'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
560	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
561	{'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
562	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
563	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
564	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 14_'name': 'Fantasy'}
565	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'}
567	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
568	{'id': 18_'name': 'Drama'}
570	{'id': 18_'name': 'Drama'}
571	{'id': 27_'name': 'Horror'}
572	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
573	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
574	{'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
575	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
576	{'id': 12_'name': 'Adventure'|'id': 37_'name': 'Western'}
577	{'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'}
578	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 12_'name': 'Adventure'}
579	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
580	{'id': 12_'name': 'Adventure'|'id': 53_'name': 'Thriller'}
581	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'}
582	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
583	{'id': 35_'name': 'Comedy'}
584	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
585	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
586	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
587	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'}
588	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'}
590	{'id': 18_'name': 'Drama'}
591	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
592	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
593	{'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'|'id': 12_'name': 'Adventure'|'id': 9648_'name': 'Mystery'}
594	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
595	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
596	{'id': 18_'name': 'Drama'}
597	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 53_'name': 'Thriller'}
598	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
599	{'id': 18_'name': 'Drama'}
600	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
601	{'id': 878_'name': 'Science Fiction'|'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'}
602	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'}
603	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'}
604	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
605	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
606	{'id': 18_'name': 'Drama'}
607	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'}
608	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'}
609	{'id': 27_'name': 'Horror'}
612	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 36_'name': 'History'|'id': 53_'name': 'Thriller'}
613	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
614	{'id': 18_'name': 'Drama'}
615	{'id': 18_'name': 'Drama'}
616	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 10752_'name': 'War'|'id': 36_'name': 'History'}
617	{'id': 53_'name': 'Thriller'}
618	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
619	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
620	{'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'}
621	{'id': 10749_'name': 'Romance'}
622	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
623	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
624	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
625	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
626	{'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'}
627	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
628	{'id': 27_'name': 'Horror'|'id': 10749_'name': 'Romance'}
629	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
630	{'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'}
631	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
632	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
633	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 53_'name': 'Thriller'|'id': 10752_'name': 'War'}
634	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
635	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
636	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 878_'name': 'Science Fiction'}
637	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
638	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
639	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
640	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
641	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
642	{'id': 36_'name': 'History'|'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'|'id': 80_'name': 'Crime'}
643	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
644	{'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'|'id': 12_'name': 'Adventure'}
646	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
647	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 14_'name': 'Fantasy'}
648	{'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'}
649	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
650	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
651	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
652	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
653	{'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
654	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
655	{'id': 18_'name': 'Drama'}
657	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 12_'name': 'Adventure'}
658	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
659	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
660	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
661	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'}
662	{'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'}
663	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
664	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
665	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
666	{'id': 18_'name': 'Drama'}
667	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 12_'name': 'Adventure'}
668	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
669	{'id': 99_'name': 'Documentary'}
670	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'|'id': 28_'name': 'Action'}
671	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
672	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
673	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
674	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
675	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'|'id': 9648_'name': 'Mystery'}
676	{'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'}
677	{'id': 99_'name': 'Documentary'}
678	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
679	{'id': 27_'name': 'Horror'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
680	{'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
681	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
682	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
685	{'id': 99_'name': 'Documentary'}
686	{'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'|'id': 9648_'name': 'Mystery'}
687	{'id': 18_'name': 'Drama'}
688	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
689	{'id': 18_'name': 'Drama'}
690	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
691	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
692	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
693	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
694	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
695	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
696	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
697	{'id': 99_'name': 'Documentary'|'id': 18_'name': 'Drama'}
698	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
699	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
700	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
701	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
702	{'id': 18_'name': 'Drama'}
703	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
704	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
705	{'id': 18_'name': 'Drama'}
706	{'id': 36_'name': 'History'|'id': 18_'name': 'Drama'}
707	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
708	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 53_'name': 'Thriller'}
709	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
710	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
711	{'id': 18_'name': 'Drama'}
712	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
713	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
714	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
742	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
744	{'id': 28_'name': 'Action'|'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'}
745	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
746	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
747	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'}
750	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 35_'name': 'Comedy'}
751	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 35_'name': 'Comedy'}
752	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 14_'name': 'Fantasy'}
753	{'id': 18_'name': 'Drama'}
754	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
755	{'id': 27_'name': 'Horror'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
756	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 10402_'name': 'Music'}
757	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 35_'name': 'Comedy'}
758	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 35_'name': 'Comedy'}
759	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
760	{'id': 35_'name': 'Comedy'}
761	{'id': 35_'name': 'Comedy'}
762	{'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'}
763	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'}
764	{'id': 27_'name': 'Horror'}
765	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'}
766	{'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'}
767	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 10751_'name': 'Family'}
768	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
769	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
770	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'}
771	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
